GLOBALID,OBJECTID,Traffic Calming ID,AssetID,Traffic Calming Category,Asset Code,Asset Owner,General Location,Install Year,Material,Asset Description,Asset Status,Location,Maintained By,Add Date,Modified Date,Source Date,Data Source,Source Accuracy,x,y
469fde56-c905-4c47-9393-9deda12f16ec,913,TRCLM1221,TRCLM1221,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Inglis Street,HRM,7/20/2022 5:39:06 PM,5/30/2024 4:31:52 PM,,,,-7078320.2097,5563783.7138
c5347e85-0440-463c-92e7-f87157688f58,915,TRCLM227,TRCLM227,VERTI,SPDTBL,HRM,ROW,2020,ASPH,,INS,DANNY DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7089179.0982,5595279.5512
33a16d48-2660-482d-aeb9-9074592a5dbf,916,TRCLM1116,TRCLM1116,VERTI,SPDHMP,HRM,ROW,2023,ASPH,,INS,Andover Street,HRM,7/7/2022 3:13:19 PM,5/9/2024 9:05:35 PM,,Traffic Management,PH,-7074398.6295,5574717.0098
acfd216e-2672-4699-a90f-0b92b1303cbc,917,TRCLM1144,TRCLM1144,VERTI,SPDHMP,HRM,ROW,2024,ASPH,,INS,Valleyford Ave,HRM,7/14/2022 8:54:40 PM,12/13/2024 6:39:38 PM,,Traffic Management,PH,-7073292.1116,5572283.8966
ef9bd779-d690-42e1-be73-7d7576a56d97,922,TRCLM180,TRCLM180,HORIZ,BMPOUT,HRM,ROW,2020,CONC,,INS,JOFFRE ST,HRM,10/7/2021 3:57:03 PM,10/7/2021 3:57:03 PM,,Traffic Management,,-7074652.8999,5570215.2503
eb3e0d58-e730-43b6-85cb-11b973223094,923,TRCLM1702,TRCLM1702,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Young Ave,HRM,10/27/2023 7:26:41 PM,12/20/2024 8:59:52 PM,,,,-7077097.0555,5563760.7365
0cf4cfc5-d887-4b74-98ae-5f9fa60d947a,924,TRCLM120,TRCLM120,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,MACDONALD ST,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:26 PM,,Traffic Management,,-7081527.8824,5565787.2119
dff2cd72-f1eb-480f-ba01-fdc924a8ae44,925,TRCLM626,TRCLM626,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,GUYSBOROUGH AVE,HRM,11/19/2021 6:13:26 PM,11/19/2021 6:13:57 PM,11/18/2021 4:00:00 AM,Traffic Management,,-7071982.0275,5571049.9371
3f9aa3a1-be9b-4f3a-bc1b-d7e9dcf51cea,926,TRCLM1652,TRCLM1652,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Park Ave,HRM,9/19/2023 2:55:27 PM,12/13/2024 5:22:36 PM,,,,-7076490.7203,5569587.9292
4aa0b477-b1b4-4006-a363-f2ee99a196d8,927,TRCLM56,TRCLM56,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,VISCOUNT RUN,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7093135.5047,5583359.8198
092aafef-d326-4af4-a3b9-457f3c62b599,928,TRCLM776,TRCLM776,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,JOHN STEWART DR,HRM,11/22/2021 5:56:31 PM,12/14/2022 6:50:34 PM,6/3/2022 3:00:00 AM,Traffic Management,,-7067167.5566,5572140.6873
b18f403e-89cf-457c-ae09-ca380f0bdc91,932,TRCLM313,TRCLM313,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ANDERSON ST,HRM,10/27/2021 2:38:33 PM,12/14/2022 4:46:31 PM,6/3/2022 3:00:00 AM,Traffic Management,,-7071181.6493,5570450.7974
de26b425-1af3-4347-a32c-bfa757194d9d,933,TRCLM107,TRCLM107,HORIZ,CTRMED,HRM,ROW,2019,CONC,,INS,COLBY DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 3:57:03 PM,,Traffic Management,,-7066788.0637,5568303.0124
3e0dde7d-89f5-42f4-ad24-588efb2ae5b4,935,TRCLM621,TRCLM621,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,RAYMOOR DR,HRM,11/19/2021 4:41:39 PM,11/19/2021 4:42:18 PM,11/19/2021 4:00:00 AM,Traffic Management,,-7072427.5858,5572113.3005
e70e4d67-b687-4008-9dce-3c773fc6f150,936,TRCLM540,TRCLM540,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,YORK ST,HRM,11/17/2021 10:46:59 PM,11/17/2021 10:47:34 PM,11/17/2021 4:00:00 AM,Traffic Management,,-7079722.4755,5565395.2585
18f36628-f247-4598-a95b-0c825d84e7d8,937,TRCLM524,TRCLM524,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,HOLLAND RD,HRM,11/17/2021 5:37:22 PM,11/17/2021 5:37:55 PM,11/17/2021 4:00:00 AM,Traffic Management,,-7080175.7866,5596620.5663
b37d2bf2-44b3-4168-985a-d89b76f86fb8,938,TRCLM137,TRCLM137,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,ROSEMARY DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7093076.0607,5591936.1759
5d90639c-7369-4971-9a6c-e22e858ea5fb,939,TRCLM1139,TRCLM1139,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,Lucien Drive,HRM,7/8/2022 5:25:21 PM,10/2/2024 3:57:35 PM,,Traffic Management,PH,-7069797.6602,5571473.4538
af99e187-5466-465e-97fb-40018f77772e,942,TRCLM1381,TRCLM1381,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,Chappell Street,HRM,10/12/2022 5:32:19 PM,5/29/2024 11:28:27 PM,,,,-7077816.0245,5571424.564
e4c6b779-d24a-4826-9cab-42eed4620c32,943,TRCLM495,TRCLM495,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,HEMLOCK DR,HRM,11/16/2021 5:18:09 PM,11/16/2021 5:19:53 PM,11/16/2021 4:00:00 AM,Traffic Management,,-7109727.3178,5575754.6435
b667e9b7-8d10-4fca-8f5c-ff686eb2d63f,944,TRCLM485,TRCLM485,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,HALFWAY LAKE DR,HRM,11/16/2021 4:53:51 PM,11/16/2021 4:54:24 PM,11/16/2021 4:00:00 AM,Traffic Management,,-7100404.7183,5581008.5591
b30b1d34-baa5-4a8a-ab90-2dc8fb022a84,945,TRCLM234,TRCLM234,VERTI,SPDTBL,HRM,ROW,2020,ASPH,,INS,LEXINGTON AVE,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7082777.891,5590369.9865
823645d2-3137-4122-b6f2-31dc3a3ef5fa,946,TRCLM1440,TRCLM1440,HORIZ,BMPOUT,HRM,ROW,2024,CONC,,INS,ALBRO LAKE RD,HRM,3/23/2023 8:03:12 PM,12/18/2024 12:53:53 AM,,,,-7077349.2005,5572164.9502
bd9e258f-a748-46c2-bfda-5f99365c1bbd,947,TRCLM513,TRCLM513,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,BUCKINGHAM DR,HRM,11/16/2021 5:53:18 PM,11/16/2021 5:53:56 PM,11/16/2021 4:00:00 AM,Traffic Management,,-7106724.8594,5574006.7088
4e34dae1-97e3-4145-95e6-9ec66135dccb,948,TRCLM66,TRCLM66,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,GLEN ARBOUR WAY,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7099305.8348,5581131.3472
3b7a3973-06ff-42d4-8386-e13212c29250,949,TRCLM86,TRCLM86,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,MEMORIAL DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7081978.6155,5569381.8745
d451b9aa-a52d-4cb5-bfe1-eddeddf67870,950,TRCLM1016,TRCLM1016,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,DUBLIN ST,HRM,2/28/2022 7:47:37 PM,10/13/2023 5:20:29 PM,,,,-7080751.4021,5567395.1868
1e536554-f62f-4019-acab-4f5cf2c385be,954,TRCLM336,TRCLM336,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,CONNOLLY ST,HRM,10/27/2021 2:38:33 PM,9/29/2022 8:49:01 PM,4/19/2022 3:00:00 AM,Traffic Management,,-7081800.201,5567898.2928
807f21af-cb63-428b-a266-b47f4eca41e5,956,TRCLM1357,TRCLM1357,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,DAY AVE,HRM,9/21/2022 8:34:18 PM,12/13/2024 7:46:35 PM,,,,-7071879.1783,5570327.6366
c22020e5-3297-410d-bc63-9ea544566de0,957,TRCLM1620,TRCLM1620,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Walcot Run,HRM,6/22/2023 5:32:39 PM,12/13/2024 6:41:28 PM,,,,-7083409.2486,5564823.2247
a2bde55d-bf8c-4a0c-91da-ac12dad7c59d,959,TRCLM256,TRCLM256,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,CIRCASSION DR,HRM,10/27/2021 2:38:33 PM,9/29/2022 9:29:50 PM,4/14/2022 3:00:00 AM,Traffic Management,,-7068386.5571,5571196.2522
094a9bdc-b076-4cc4-bb0f-fc43f12d598e,960,TRCLM1700,TRCLM1700,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Young Ave,HRM,10/27/2023 7:18:55 PM,12/20/2024 9:00:02 PM,,,,-7077168.987,5563943.6267
5f59d25e-4d24-4ebb-8dd6-7dddbd138e1b,962,TRCLM306,TRCLM306,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,Beechcrest Drive,HRM,10/27/2021 2:38:33 PM,9/24/2024 10:35:53 PM,,,,-7078154.2257,5586560.9536
27519a27-4d32-4c57-b14b-bc2f3a8cc7ea,963,TRCLM25,TRCLM25,VERTI,SPDHMP,HRM,ROW,,ASPH,,INS,SHORE DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7086554.4053,5578681.2395
303bc345-8693-4d05-b0c4-26f6f121dc2e,964,TRCLM382,TRCLM382,HORIZ,BMPOUT,HRM,ROW,2021,CONC,,INS,STUART HARRIS DR,HRM,11/15/2021 6:16:41 PM,1/14/2022 5:36:52 PM,11/15/2021 4:00:00 AM,Traffic Management,,-7069641.0911,5571882.1031
30e211ff-cf79-43e4-a060-b4a7103b485c,966,TRCLM717,TRCLM717,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,AUBURN DR,HRM,11/19/2021 11:25:10 PM,10/26/2022 9:38:34 PM,4/13/2022 3:00:00 AM,Traffic Management,,-7067674.5647,5572424.2117
fc8d461d-bc85-4eee-a008-64275a0b281a,967,TRCLM53,TRCLM53,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,VISCOUNT RUN,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:26 PM,,Traffic Management,,-7093951.3655,5581480.8567
ed88d3d5-93c3-4568-9eba-de47e35314e4,969,TRCLM42,TRCLM42,VERTI,SPDHMP,HRM,ROW,2017,ASPH,,INS,HAMPTON GREEN,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:26 PM,,Traffic Management,,-7068456.6322,5569592.5586
38856db5-ec39-4992-89af-eccd878aa8c0,971,TRCLM829,TRCLM829,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,RENFREW ST,HRM,11/23/2021 5:51:29 PM,7/6/2022 6:45:35 PM,11/23/2021 4:00:00 AM,Traffic Management,,-7073930.7459,5568097.6923
e193aa22-3398-4791-b5fa-9a38e04630c1,974,TRCLM1126,TRCLM1126,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Cowie Hill Road,HRM,7/7/2022 8:04:59 PM,12/31/2024 5:57:50 PM,,Traffic Management,PH,-7082560.7189,5563439.2897
d2330b26-ebe5-44d5-b13a-855a0cec3255,975,TRCLM1646,TRCLM1646,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Lakecrest Dr,HRM,9/18/2023 8:01:44 PM,12/13/2024 12:33:05 AM,,,,-7072578.444,5571868.0951
bfc22966-268d-421c-8e7a-0a19755184e1,976,TRCLM635,TRCLM635,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,GEORGE SAMUEL DR,HRM,11/19/2021 7:42:34 PM,11/19/2021 7:43:06 PM,11/19/2021 4:00:00 AM,Traffic Management,,-7098196.0074,5575584.6277
b9f7bcde-d980-42d2-be9d-6bd2051fda0e,977,TRCLM1444,TRCLM1444,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,Romans Ave,HRM,3/29/2023 7:12:34 PM,5/10/2024 5:59:52 PM,,,,-7082393.1827,5566923.405
e9fc7b6c-0aff-4dea-80a5-9f097ab6de83,978,TRCLM1627,TRCLM1627,VERTI,SPDHMP,HRM,ROW,2024,ASPH,,INS,Hubleys Rd,HRM,6/22/2023 8:56:32 PM,12/12/2024 11:34:19 PM,,,,-7103665.7683,5570715.8013
c80bbb81-d437-41f6-b16b-93377f53aa3f,979,TRCLM789,TRCLM789,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,TAMARA DR,HRM,11/22/2021 6:05:28 PM,12/14/2022 6:52:25 PM,6/3/2022 3:00:00 AM,Traffic Management,,-7066497.5427,5571380.9164
7b6250e8-34d6-443a-9985-8cce6a7ce049,980,TRCLM1448,TRCLM1448,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Kaye St,HRM,5/4/2023 8:01:41 PM,12/13/2024 7:52:28 PM,,,,-7088640.4458,5584906.2316
17b8744f-75de-4d97-b04c-db48ae339d7e,981,TRCLM59,TRCLM59,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,NORMAN BLVD,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7101959.8038,5581155.1699
f084ab87-023c-46d4-90fb-60f79b2f1f9a,984,TRCLM1312,TRCLM1312,VERTI,SPDTBL,HRM,ROW,2022,ASPH,AT Bikeway Project,INS,ISLEVILLE ST,HRM,8/9/2022 3:26:53 PM,12/14/2022 11:33:08 PM,8/9/2022 3:00:00 AM,Traffic Management,,-7079608.4281,5568120.1831
d6a661fd-f76a-4e43-b5e8-66c15e9d67ad,985,TRCLM821,TRCLM821,VERTI,SPDHMP,HRM,ROW,2022,ASPH,,INS,ASHDALE AVE,HRM,11/23/2021 5:36:26 PM,7/6/2022 7:21:08 PM,11/23/2021 4:00:00 AM,Traffic Management,,-7083722.3093,5567959.0851
e29b9ede-55f2-4b86-9515-d97658df7da8,986,TRCLM97,TRCLM97,HORIZ,BMPOUT,HRM,ROW,2018,CONC,,INS,VERNON ST,HRM,10/7/2021 3:57:03 PM,8/21/2024 8:15:36 PM,,Traffic Management,,-7079014.1171,5565591.0137
5bd6a426-839d-49a0-9423-45deb832b62c,987,TRCLM1397,TRCLM1397,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Doherty Drive,HRM,11/16/2022 7:11:50 PM,12/12/2024 11:09:01 PM,,,,-7059004.1765,5572595.2286
0dd02df4-0821-4ee2-a3bb-2d6f8c0dc286,988,TRCLM1146,TRCLM1146,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Charles Road,HRM,7/14/2022 9:24:07 PM,12/12/2024 10:46:50 PM,,Traffic Management,PH,-7096489.9803,5568545.3732
2a616c83-1bdb-475f-a62e-a799a7aa56b9,989,TRCLM461,TRCLM461,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,MCCABE LAKE DR,HRM,11/15/2021 11:28:34 PM,7/5/2024 8:12:45 PM,11/15/2021 4:00:00 AM,Traffic Management,,-7097195.6232,5587621.2688
25e4ebd2-ec28-4615-a935-445f5521bc26,990,TRCLM671,TRCLM671,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ST GEORGE BLVD,HRM,11/19/2021 9:40:06 PM,10/26/2022 9:31:23 PM,4/13/2022 3:00:00 AM,Traffic Management,,-7098475.6392,5574082.7943
ade48a91-16bc-4191-8880-834670d482b3,991,TRCLM1169,TRCLM1169,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Appian Way,HRM,7/18/2022 5:20:04 PM,12/12/2024 9:25:51 PM,,,,-7073768.0992,5574378.6064
a18cbcdd-ab55-4096-a33e-241408e701df,992,TRCLM886,TRCLM886,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,COLLINS GRV,HRM,12/15/2021 6:08:16 PM,9/3/2024 7:41:41 PM,12/15/2021 4:00:00 AM,Traffic Management,,-7070515.2101,5570339.4264
3b10fad6-58ab-44ed-89a8-ce9942d39547,993,TRCLM854,TRCLM854,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,TERRY RD,HRM,12/6/2021 7:09:59 PM,12/6/2021 7:10:33 PM,12/6/2021 4:00:00 AM,Traffic Management,,-7087360.3899,5588738.3787
8d539011-a41f-494c-ad1a-d476110486b4,994,TRCLM233,TRCLM233,VERTI,SPDTBL,HRM,ROW,2020,ASPH,,INS,LEXINGTON AVE,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:26 PM,,Traffic Management,,-7083140.4587,5590472.7486
c0b6e205-3868-4b3b-8ef4-b8a61599311d,995,TRCLM1398,TRCLM1398,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Doherty Drive,HRM,11/16/2022 7:16:47 PM,12/12/2024 11:09:01 PM,,,,-7058912.2344,5572955.5557
5a13b618-6fd8-46d7-9daf-82be18a9337a,996,TRCLM1310,TRCLM1310,VERTI,SPDTBL,HRM,ROW,2022,ASPH,AT Bikeway Project,INS,ISLEVILLE ST,HRM,8/9/2022 3:24:39 PM,12/14/2022 11:32:50 PM,8/9/2022 3:00:00 AM,Traffic Management,,-7080113.3307,5568602.2442
5e615b16-28bc-415c-97a0-974be3d921a2,997,TRCLM624,TRCLM624,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,GUYSBOROUGH AVE,HRM,11/19/2021 6:10:58 PM,11/19/2021 6:11:33 PM,11/19/2021 4:00:00 AM,Traffic Management,,-7072183.1226,5571579.025
0b8b300a-cdb1-4d47-86b8-284daf2d7323,998,TRCLM1281,TRCLM1281,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,Leiblin Drive,HRM,7/29/2022 9:29:12 PM,3/9/2024 12:30:59 AM,,,,-7082465.1019,5559866.6411
5f380995-fc4d-48ed-89ab-de9e560bc048,999,TRCLM1143,TRCLM1143,VERTI,SPDHMP,HRM,ROW,2024,ASPH,,INS,College Street,HRM,7/14/2022 5:55:12 PM,12/12/2024 11:03:38 PM,,Traffic Management,PH,-7077810.6029,5565140.6056
5ed9c5be-e9e0-404f-86ee-9e9f62cf23ab,1000,TRCLM713,TRCLM713,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ARKLOW DR,HRM,11/19/2021 10:49:35 PM,11/10/2022 9:41:36 PM,4/13/2022 3:00:00 AM,Traffic Management,,-7067512.8254,5571277.8706
1df1f858-0e96-47bf-a8ed-6a92c1816527,1001,TRCLM918,TRCLM918,VERTI,SPDTBL,HRM,ROW,2022,ASPH,"Moved in field, new driveway installed that conflicted with proposed location.",INS,MAGENTA DR,HRM,12/16/2021 6:22:51 PM,7/6/2022 7:15:54 PM,12/16/2021 4:00:00 AM,Traffic Mangement,,-7095319.5579,5587031.2151
df07c77c-5f19-4d81-a2c1-a6a9cbfedd87,1002,TRCLM560,TRCLM560,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,BEAVER BANK CROSS RD,HRM,11/18/2021 5:03:50 PM,6/23/2023 4:37:12 PM,11/18/2021 4:00:00 AM,Traffic Management,,-7091363.9966,5588075.5027
6feeba6b-467d-418c-b528-8abfde7a1e62,1003,TRCLM392,TRCLM392,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,DELTA DR,HRM,11/15/2021 6:52:06 PM,11/15/2021 6:53:09 PM,11/15/2021 4:00:00 AM,Traffic Management,,-7067884.1316,5569092.9004
8c648bfd-1ed0-421f-b2b2-fe26835617c1,1004,TRCLM486,TRCLM486,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,HALFWAY LAKE DR,HRM,11/16/2021 4:55:06 PM,11/23/2021 4:45:26 PM,11/16/2021 4:00:00 AM,Traffic Management,,-7100723.9028,5581120.6767
d55b7702-7a5d-4fd6-a00d-f0b15176aad7,1005,TRCLM364,TRCLM364,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,MAPLE DR,HRM,10/27/2021 2:38:33 PM,9/29/2022 8:53:16 PM,4/19/2022 3:00:00 AM,Traffic Management,,-7092605.2981,5565184.0076
03bf4a30-833f-4048-b3c5-aec827d438af,1006,TRCLM903,TRCLM903,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,BASINVIEW DR,HRM,12/15/2021 6:40:14 PM,12/15/2021 6:40:43 PM,12/15/2021 4:00:00 AM,Traffic Management,,-7088034.0618,5579435.2578
7b40e490-4650-44ba-ac22-d6200742bfec,1007,TRCLM348,TRCLM348,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,OLD SACKVILLE RD,HRM,10/27/2021 2:38:33 PM,9/29/2022 8:54:32 PM,4/19/2022 3:00:00 AM,Traffic Management,,-7091853.6989,5586689.5054
e271c883-9491-411a-a18f-4d48c8b2ee59,1008,TRCLM237,TRCLM237,VERTI,SPDHMP,HRM,ROW,2020,ASPH,,INS,MONARCH DR,HRM,10/7/2021 3:57:03 PM,7/5/2024 10:55:52 PM,,Traffic Management,,-7089017.9419,5591791.1292
338b4de8-bb46-4357-a6e6-08cfbfcb0adf,1009,TRCLM328,TRCLM328,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,MACRAE AVE,HRM,10/27/2021 2:38:33 PM,5/30/2024 5:07:46 PM,,,,-7073387.9272,5569218.3159
0619a85a-48c3-467c-bab8-c736839c331a,1011,TRCLM1391,TRCLM1391,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,Selig Street,HRM,11/9/2022 4:56:54 PM,5/14/2024 6:03:43 PM,,,,-7067163.7108,5567954.3378
74c55528-df03-44f6-b415-9be6ec391911,1012,TRCLM2276,TRCLM2276,HORIZ,BMPOUT,HRM,ROW,2019,CONC,,INS,ALLAN ST,HRM,10/1/2024 8:29:33 PM,10/1/2024 8:30:17 PM,10/1/2024 8:30:00 PM,Traffic Management,PH,-7079528.9729,5566294.0619
ecb5dc41-604f-42f3-9c26-3727170c6a0f,1014,TRCLM466,TRCLM466,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,WATERSTONE RUN,HRM,11/15/2021 11:38:48 PM,7/5/2024 9:43:02 PM,11/15/2021 4:00:00 AM,Traffic Management,,-7095039.7205,5583825.4142
2a7a24f2-aadb-48ec-8e4f-e3a843b54c59,1017,TRCLM1011,TRCLM1011,VERTI,SPDHMP,HRM,ROW,2023,ASPH,,INS,TRANSOM DR,HRM,2/18/2022 6:50:16 PM,5/28/2024 3:53:29 PM,,,,-7088335.8677,5573396.7064
da083faf-d953-40fb-bbf5-aa6e9eea602c,1018,TRCLM555,TRCLM555,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,ASTRAL DR,HRM,11/17/2021 11:59:38 PM,11/18/2021 12:00:07 AM,11/17/2021 4:00:00 AM,Traffic Management,,-7066495.6833,5567141.6008
f53fb4ee-3b26-47fa-91c5-31176c7fc665,1019,TRCLM561,TRCLM561,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,BEAVER BANK CROSS RD,HRM,11/18/2021 5:05:55 PM,6/23/2023 4:37:12 PM,11/18/2021 4:00:00 AM,Traffic Management,,-7091583.156,5588373.3385
e9fc71ee-112b-4111-baac-0d4a65887887,1020,TRCLM385,TRCLM385,HORIZ,BMPOUT,HRM,ROW,2021,CONC,,INS,STUART HARRIS DR,HRM,11/15/2021 6:20:29 PM,11/15/2021 6:21:19 PM,11/15/2021 4:00:00 AM,Traffic Management,,-7069706.4805,5571656.972
5c4104b4-183d-4dd7-af4e-492db28d5a85,1021,TRCLM1171,TRCLM1171,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Appian Way,HRM,7/18/2022 5:24:46 PM,12/12/2024 9:25:51 PM,,,,-7073970.4385,5574675.1981
8a68030c-6323-468d-8119-b9d255637a8a,1022,TRCLM834,TRCLM834,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,JOAN DR,HRM,12/1/2021 5:29:08 PM,7/6/2022 7:44:40 PM,12/1/2021 4:00:00 AM,Traffic Management,,-7088829.1676,5591228.7149
d063dfda-9c04-49fe-836c-20b12d60efa9,1023,TRCLM1068,TRCLM1068,HORIZ,BMPOUT,HRM,ROW,2022,CONC,,INS,FARNHAM GATE RD,HRM,3/28/2022 5:14:32 PM,12/14/2022 4:41:56 PM,3/28/2022 3:00:00 AM,Traffic Management,,-7088154.1189,5569925.8467
31b2301a-0a2d-4ef6-a3bb-9a960942e60f,1025,TRCLM88,TRCLM88,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,DOYLE ST,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7088767.8826,5577199.2735
4ae62360-df4f-4bf6-bb07-ac6077ce77dc,1026,TRCLM1061,TRCLM1061,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,FARNHAM GATE RD,HRM,3/28/2022 4:57:54 PM,2/27/2025 6:05:58 PM,3/28/2022 3:00:00 AM,Traffic Management,,-7087489.3753,5570034.0994
86f5d951-2fe5-4a11-83e2-0e29710eec86,1027,TRCLM1150,TRCLM1150,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,Spence Drive,HRM,7/15/2022 4:51:21 PM,4/3/2024 5:13:15 PM,,Traffic Management,PH,-7066928.6606,5567229.8594
6b40cc52-4743-4b7a-877c-d6c09514b7ba,1030,TRCLM1439,TRCLM1439,HORIZ,BMPOUT,HRM,ROW,2024,CONC,,INS,ALBRO LAKE RD,HRM,3/22/2023 8:19:08 PM,12/18/2024 12:53:04 AM,,,,-7077453.7582,5572087.7249
ef2ec2aa-fc96-437a-a90b-2b03350296b1,1031,TRCLM881,TRCLM881,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,LOCKVIEW RD,HRM,12/8/2021 11:23:07 PM,5/9/2024 10:32:46 PM,,,,-7081659.7564,5592975.9257
72efecd5-28bd-4fd4-8f2d-3c31bf298089,1032,TRCLM1277,TRCLM1277,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,Leiblin Drive,HRM,7/29/2022 9:15:14 PM,3/9/2024 12:30:59 AM,,,,-7083282.5616,5558903.1393
22e45ee7-fc7f-4bb2-84f7-83a74df8a3e7,1033,TRCLM1517,TRCLM1517,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Tartan Ave,HRM,5/23/2023 7:49:54 PM,12/13/2024 6:20:42 PM,,,,-7081746.9339,5559557.8887
5520fa2a-e879-4348-a28b-0d75c46e8283,1034,TRCLM663,TRCLM663,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,HENRY AVE,HRM,11/19/2021 9:22:55 PM,9/29/2022 9:24:16 PM,4/14/2022 3:00:00 AM,Traffic Management,,-7080074.7625,5593088.2848
