GLOBALID,OBJECTID,JUNCTION_ID,JUNCTION_TYPE,Segmentation Reason,Municipal Code,x,y
057b50d9-2cd2-464d-895b-f8a5d153dc25,7704,685,1,,HRM,-7107563.7458,5575627.9989
9e30afaa-fdd8-44c4-ad6a-b2de825edc2a,7705,6477,1,,HRM,-7077861.3123,5571174.6576
b7dcb6e8-9e5b-4395-b909-be85cea66e9c,7706,5213,1,,HRM,-7080652.0223,5591184.2772
918acb13-29ba-4db6-9e31-f42f74061181,7707,10272,1,,HRM,-7039025.6075,5585145.4755
34870c26-c11c-4a07-941f-0df1070c2ddd,7708,1000705,5,,HRM,-7092126.1572,5575810.9285
228086a0-2992-4ad0-8aa1-465061ae62cb,7709,9015,2,,HRM,-7066848.1124,5570402.34
23ff1140-112d-4adc-8393-b69381f2f92c,7710,521,1,,HRM,-7111518.8433,5574269.6846
5f41cba6-6076-44d9-b418-5b25dd65a512,7711,77142,1,,HRM,-7088056.5273,5574263.8335
6f6bf3ea-71e7-4cd1-b3af-a00fd30e3a2b,7712,2898,1,,HRM,-7088077.26,5569128.619
16fa4753-3174-4986-8e47-743f2551a384,7713,1125,1,,HRM,-7100789.1623,5546731.002
407c7459-4a7a-4b8d-a217-9674aacf6b8e,7714,5676,1,,HRM,-7079952.4025,5572442.2574
5907e10d-907a-42bd-b5ce-1d79fe4d132f,7715,3645,1,,HRM,-7085333.5015,5566832.5119
882340ae-fb01-4419-aa0f-dafc349a62f4,7716,2272,1,,HRM,-7089954.4,5586755.8493
eae2d747-617d-465d-be47-6f43338c5c9b,7717,8746,1,,HRM,-7067935.5676,5615381.066
d59e7577-80b8-4987-80f0-1933c12db41e,7718,992,1,,HRM,-7102563.3459,5582086.5894
116da618-a2ae-4e69-9166-5fc65a94f064,7719,11182,1,,HRM,-6930515.8161,5616558.0316
277c9a47-2ff8-4293-8138-44f6a3c0942e,7720,9392,1,,HRM,-7063089.9793,5618265.6842
2c1faa73-1439-44fa-bd39-b18b5b58e2c5,7721,335,1,,HRM,-7115417.1133,5569932.3013
f4fd4d4f-5caa-4e93-a264-6ad273735808,7722,1000192,2,,HRM,-7092484.4255,5577092.7752
28b81dc0-d131-4f36-839c-1cf2257930d4,7724,40680,5,,HRM,-7072200.4027,5569851.1357
d53fb466-34cf-4b9e-9c5f-b994fc8b204c,7725,3314,1,,HRM,-7086472.3139,5585825.4117
6a85a3fc-3ae0-476d-9728-c795411af89a,7726,2877,2,,HRM,-7087966.1646,5586762.1302
77ef3e46-8cf7-4ac0-91bd-a78665fa282e,7727,1000361,1,,HRM,-7075388.6238,5577088.0423
472d2dae-9a4a-4d2b-8aa3-3723b366d8c0,7729,3432,2,,HRM,-7085984.8453,5584404.3468
40fb9e3e-63cc-4218-8f1c-3a2ca0577f56,7730,999993,1,,HRM,-7065130.6704,5575167.3793
02c27e7f-65f1-40f5-8b55-ca8c69622785,7731,9945,2,,HRM,-7047453.3305,5580916.058
fd89af17-3952-4882-a9a3-95514d70b4be,7732,1429,2,,HRM,-7096498.9921,5567770.2062
6e493353-a87f-4afa-9251-d2084d1b8f86,7733,29140,2,,HRM,-7089622.4614,5578211.0769
440cb0e3-d51b-4cc9-9de6-b27cc85e9355,7734,6514,1,,HRM,-7077570.4106,5585928.0943
b142c5e6-b8ba-4c66-93e4-847c1d265596,7735,6274,2,,HRM,-7078469.7571,5567187.7748
d0bbe500-d927-49d9-9d41-e2817d70443d,7736,1000058,2,,HRM,-7081862.5665,5541115.5065
6c22415b-33d2-43d5-a943-b460395f7956,7737,9011,1,,HRM,-7066886.5735,5567746.1675
e8c7fb01-86a0-4c0c-88de-7c1e7ac565aa,7738,2446,2,,HRM,-7089313.9846,5589313.0112
7d1be332-a56c-4e81-8461-72d19ed197dd,7739,11187,1,,HRM,-6930371.3359,5616394.8785
3caefb9c-c68b-4859-8f51-22a17e404ae1,7740,43909,1,,HRM,-7078572.3719,5565397.0537
a48d026f-c05a-4632-a676-1ffdb3424a00,7741,10848,2,,HRM,-6991789.2284,5628383.3443
eb6fa81a-92e1-4ab2-b1a3-0fbb3836d5f4,7742,10169,1,,HRM,-7042204.9143,5568308.9627
e4e7404e-0e4c-4753-8d27-ecfea3a7c2ca,7743,1158,0,NAME,HRM,-7100394.2709,5544890.1519
b302257e-57f3-4f8c-bfe8-aa442926c3d4,7744,76752,5,,HRM,-7088655.1845,5585575.4335
50447998-8ae7-47ce-b07a-7c83c62d9749,7745,71409,1,,HRM,-7088620.3515,5576923.8801
4329662f-42dc-4de0-935a-67aca0f489c5,7746,22721,1,,HRM,-7049215.6334,5582355.9319
49a463f9-0e89-4dfa-9942-edca558368ee,7747,1119,1,,HRM,-7100882.3928,5538615.1174
f4033bdc-842c-461f-899c-ffa1fe2cdaa5,7748,77090,1,,HRM,-7092037.7517,5589876.6933
9ebd016f-8e91-494c-9e7b-a6a9b77b94b2,7749,57653,5,,HRM,-7095536.5238,5588861.9342
815201ab-c1da-4560-84d0-5e4db3c8e0c9,7750,5723,1,,HRM,-7079882.9981,5568113.1622
02362d16-3485-4e6f-a481-06c7f4300655,7751,1000813,1,,HRM,-7099861.3173,5583385.0853
eb37afcd-e315-4e84-b7b8-c9abf4ea1692,7752,1000081,1,,HRM,-7066391.6918,5560812.9392
baafce59-9ef5-4df8-9609-b47c849d9554,7753,900,2,,HRM,-7104166.3481,5570559.6381
9b34767a-e09f-47d3-98e8-32d585a738a3,7754,76978,2,,HRM,-7030364.6612,5590114.0783
8a340f3b-b5e3-4eeb-98b6-6453db0ad9b0,7755,34593,1,,HRM,-7072651.1296,5567563.1685
a5995fac-694c-4bfc-9631-7537cfb1cbc6,7756,1475,1,,HRM,-7095898.6235,5576333.5378
b0ccbe32-0541-4398-b0b3-e7fcda22193b,7757,34601,1,,HRM,-7072628.868,5567623.9474
a3d631ee-6d5a-437f-ab2e-5fbd91ad089d,7758,2342,1,,HRM,-7089607.9869,5590434.0958
50ad62c5-3a5c-4019-a053-be781e985b1a,7759,4014,6,,HRM,-7084013.6117,5569141.4675
a9460882-e84d-4b1b-a2c6-b63153d8b83e,7760,1000851,1,,HRM,-7025582.3357,5617252.9573
3ce00edd-5a08-468c-bb00-b4a48a793e3c,7761,395,1,,HRM,-7114697.5356,5564195.0994
a480de67-0155-4ff1-bd1e-8aba81bb9ada,7762,351,5,,HRM,-7115140.51,5565487.6828
aa27d300-1db2-4413-84f9-6db900c84e12,7763,1001009,2,,HRM,-7110098.3111,5573945.1681
da924db4-837e-4d42-ab88-27fe4608b843,7764,1000159,5,,HRM,-7078720.2804,5567948.5938
9711def0-8001-45ee-bcd8-5dc649a17d5a,7765,7954,2,,HRM,-7073082.0324,5569060.0425
3e426b4a-98b7-4000-8b83-1d41ffd92226,7766,4962,1,,HRM,-7081494.8094,5564056.6261
419d1feb-7f16-428e-b428-880fb4a2a49e,7767,6306,1,,HRM,-7078352.7951,5570319.6008
ff73aa1d-bdd9-4e23-b9c3-34d64f7318f4,7768,2452,1,,HRM,-7089300.0504,5588289.8969
c10f3ab7-822c-4337-881e-a81de4f2a39b,7770,69484,0,OWN,HRM,-7094266.7692,5566814.8609
877f6bc8-b968-4285-9f81-66def04323db,7771,7561,1,,HRM,-7073949.7164,5581003.5998
5a1e1e6b-38e4-4663-8fe0-095116948550,7772,9443,1,,HRM,-7061402.7302,5619374.2478
5d2f4e93-b31b-49ea-a561-d6283a091754,7773,1739,1,,HRM,-7093725.1993,5553930.8287
119a1e7a-a924-4931-918a-874c71ad9ee0,7774,35879,1,,HRM,-7075723.2362,5575198.0542
3507ccf8-3b82-4f3d-b783-7263c074c1fc,7775,6152,1,,HRM,-7078797.7914,5564182.7541
5c7f08f0-c056-457c-8f57-ea69230b76dc,7776,10299,1,,HRM,-7038023.4982,5583663.7622
8d3aca97-f4ff-41f4-a85d-aeccc8ea5e61,7777,543,1,,HRM,-7111021.6839,5577896.0302
9c53d0dd-1b02-48dc-96b4-14f644ee7de8,7778,338,2,,HRM,-7115461.5596,5561145.1709
c0375bf5-71ac-4891-8af0-db0faa53a5d4,7779,7786,7,,HRM,-7073585.8094,5565908.7842
6c5ee874-d72e-4262-89e8-661f463d451c,7780,46758,1,,HRM,-7087660.662,5564257.6864
aab48e99-48cb-42cd-8e6c-25d3e6d1d835,7781,3642,2,,HRM,-7085229.6255,5580455.8158
9c2f63fa-f014-492c-99b3-86c0826efc44,7782,4143,5,,HRM,-7083472.1551,5575504.8294
59a18d2a-ce1b-45cf-9ea3-2ba9554f7088,7783,45490,5,,HRM,-7088163.9129,5565956.3847
c2b2cecd-b490-41b2-8837-9a869cd88eef,7784,77496,2,,HRM,-7086472.5423,5570458.7437
b8056e48-82f2-4570-b641-35b85fd750ce,7785,9851,1,,HRM,-7049515.3589,5582967.4503
0d3d115f-20bc-4396-89b7-f962e29a0a0a,7786,3989,1,,HRM,-7084100.8512,5568364.1427
1dad03af-aa76-45ac-a2ed-7b6c0f097ac1,7787,3036,2,,HRM,-7087483.8601,5579585.3922
c32df794-05b0-4649-9bd7-ddd37af9cd16,7788,10566,1,,HRM,-7020131.8827,5586668.8052
1883627d-0b17-4686-9220-ef7d97526050,7789,10078,1,,HRM,-7044900.2309,5575299.2631
373dd05c-86a1-4e38-a561-cd701dfa5b1d,7790,7540,1,,HRM,-7074463.7197,5542025.3661
f127a072-4d0c-43d5-981a-72ab08ede643,7791,8073,1,,HRM,-7072646.1291,5571851.3851
e18995d2-1ee7-45c3-8fda-6cf6b7f7a18e,7792,7796,1,,HRM,-7073535.2318,5568201.0979
0052b6c0-108a-45dc-964f-e1e1679f4719,7793,778,1,,HRM,-7105904.2924,5573245.2194
75f97a7d-c98f-4281-a3f8-73b5722fb4c5,7794,5146,1,,HRM,-7081097.8893,5563106.4041
f7fd0336-1729-4f7d-a40d-b5d0d187e792,7795,516,2,,HRM,-7111771.9521,5573445.3701
a7c8d6aa-ffe9-49f2-b4f2-828da99e533c,7796,8371,1,,HRM,-7071015.2623,5564194.9751
7794ac40-a2d5-4364-adeb-8b7e9816587c,7797,4670,1,,HRM,-7082162.2242,5562956.8853
8d4d069f-4458-42b8-9c22-0b45e6441b51,7798,6788,1,,HRM,-7077112.2857,5566129.3473
52e91e49-b091-4add-a81f-408fdc35be23,7799,2237,2,,HRM,-7090205.7945,5579090.9773
92f94c82-f5f9-40c7-a156-793601e62c7d,7800,1885,2,,HRM,-7092218.9802,5587415.9491
7c5a9382-b532-4cca-9872-2e010f7e937d,7801,829,1,,HRM,-7105034.7425,5572821.9445
698acb6f-d00a-4bac-8977-d55014141317,7802,1000142,1,,HRM,-7121940.9713,5572176.3848
5a28618b-c65a-4559-a0d2-1977167fc172,7803,6176,1,,HRM,-7078676.9659,5567992.1783
3cd55e97-61f7-4634-8634-45e494e2940b,7804,11098,1,,HRM,-6948588.91,5603491.1612
07542930-3005-4227-afc0-f6381803e0a3,7805,3178,0,NAME,HRM,-7087082.1452,5575061.6038
505c20c8-5db0-4c15-83ba-0a32948989d0,7806,1000719,2,,HRM,-7022266.6822,5577438.3536
5403ef9a-0716-48cd-af36-03801371e5ec,7807,4908,2,,HRM,-7081572.6392,5569909.518
b465163e-3312-4723-855f-532c237ee8a0,7808,9538,2,,HRM,-7059461.9634,5576825.4589
e0e3ac9e-0ade-4d6d-bf6c-ba3e82f9a80b,7809,9178,1,,HRM,-7066109.8868,5566326.9273
39ffd9ce-7dce-4ba8-86a0-cf902854913f,7810,6461,2,,HRM,-7077909.2206,5570752.9239
1514c0e8-c131-4eee-be3f-e9e08253f64b,7811,679,0,GSA,HRM,-7107705.2953,5572289.876
5013f390-4cbd-41bb-bf0e-c36f0b25d4c6,7812,57059,5,,HRM,-7080949.2966,5567756.087
51865e70-75f7-4370-b47d-2e9c6a916463,7813,9981,1,,HRM,-7047155.4412,5574308.3522
a7a23101-bd2a-482c-9a6b-fadb0acdbe3e,7814,4510,1,,HRM,-7082576.436,5565198.6601
b6d7af0b-1b34-4db5-8818-abec4cabc96b,7815,59557,2,,HRM,-6968555.2811,5594074.5657
f6994473-5fda-45b2-8348-452b52d6c592,7816,7397,1,,HRM,-7074178.4231,5609488.9509
00838aa8-5527-4723-94cc-e6d60ee936d6,7817,9092,2,,HRM,-7066515.5532,5568530.798
d2d84e9c-205c-492d-b2dc-c48eac2c1df3,7818,2666,2,,HRM,-7088614.5623,5595470.3011
63651dc7-345a-46be-acec-cade8e2cee17,7819,4508,1,,HRM,-7082578.2274,5565610.5803
51b5b153-2839-48de-94f2-e89b140bc95f,7820,8271,1,,HRM,-7071212.904,5602752.4192
ebc2b3d3-3cdf-42b1-904b-ed309a898c47,7821,729,1,,HRM,-7106553.3445,5574717.6354
28ab556d-4243-47bc-8dd0-fadd7d3a99e6,7822,808,1,,HRM,-7105351.7035,5568287.3118
6c9fe675-32e6-4ccb-9c74-4ef92174a4e2,7823,6320,1,,HRM,-7078362.8488,5566753.0352
0f7b1803-4ae7-4dfa-bd08-9355f4b7e124,7824,50914,1,,HRM,-7077934.8281,5573288.2398
fa6db11b-d940-4e3c-be07-43748961cba4,7825,11189,1,,HRM,-6930309.2426,5616408.1898
898e40d4-ca32-4edc-93b3-2af8c45d4abe,7826,5396,1,,HRM,-7080592.5869,5566397.9857
e6a50851-de7d-4cec-8d02-2b4b77ba8f24,7829,76738,5,,HRM,-7087851.0425,5577493.2663
29c434af-985a-47fe-8eb0-9c820c0863b6,7830,4214,1,,HRM,-7083419.0039,5564494.637
869c0640-c805-4b68-a5c7-ab512fba2664,7831,883,0,NAME,HRM,-7104584.1631,5543258.6122
e855bf44-9881-4ffb-8f45-e998431811f8,7832,4482,1,,HRM,-7082665.8184,5566520.423
6dbcac57-8ec4-49b4-b470-1957b9711b8b,7833,10158,2,,HRM,-7042445.54,5569396.0711
dd63cc62-1b17-4abf-8182-b8bf87ba8593,7834,1017,1,,HRM,-7101998.4697,5582752.623
1d66c438-0976-44c6-864c-33f527b772c9,7835,76830,2,,HRM,-7089716.5807,5592048.6936
816e7a7c-5142-453e-98a4-af02f1d00ca6,7836,7404,1,,HRM,-7074583.1647,5572030.3469
f5437b7a-999d-4f1b-b38f-0dd66da2e8b3,7837,77154,1,,HRM,-7082896.6066,5565285.2469
8c01d30f-7d54-43d3-8ca8-1bba648e98c2,7838,7916,2,,HRM,-7073140.7101,5572573.3888
3e872078-487d-4286-8a93-5c08cfea4f9d,7839,5759,2,,HRM,-7079915.5822,5557728.1097
22e7a711-e96b-454d-b4dc-59d25a6c14a5,7840,1649,6,,HRM,-7094513.5286,5578166.9238
826a4a24-fb80-492f-9ba6-6e3b21dc7840,7841,4376,1,,HRM,-7082974.5003,5565889.8157
eed31c3e-63ba-4a8c-b476-45500d91fb51,7842,2299,1,,HRM,-7089823.8797,5584432.9399
8574704d-4222-4c33-9534-b7f4931101fd,7844,11158,2,,HRM,-6935295.5267,5609120.8281
b5082dd6-b6eb-4d28-a92a-02285b9871f2,7845,8415,1,,HRM,-7070698.2831,5569752.4248
fe868b89-c0e4-44f8-bbba-b8e1dd790427,7846,6776,0,NAME,HRM,-7077140.6565,5565774.8035
52b5b4e8-1759-4de9-b80b-10f95e186a2f,7847,3127,1,,HRM,-7087164.1326,5583617.7359
fbb406c4-652d-4e4b-8164-e1a4547e4cc7,7848,2644,1,,HRM,-7088711.1528,5593357.3469
3ee4858f-a9ea-4e1e-89d9-5a8ec089e5fd,7849,6092,1,,HRM,-7078883.7769,5571231.4337
625125f6-98eb-4b2a-94c9-7108dbf3d47a,7850,50323,0,OWN,HRM,-7077106.4703,5602801.5562
e90fafcf-7d26-4fd6-a707-566d9b2ef30f,7851,31080,1,,HRM,-7112039.989,5575073.1261
aa290d4b-9a4b-4072-a9a7-1881bcba0ebd,7852,280,1,,HRM,-7116167.2968,5562774.5717
06214c8c-b6c3-4bfe-8f48-498d38d0ec92,7853,190,1,,HRM,-7117645.6254,5547151.465
a652272e-d0da-402e-b406-86b83af957b1,7854,5005,1,,HRM,-7081445.1277,5561678.1012
898af5ab-784e-4513-8fde-dea03692ef3f,7855,76781,5,,HRM,-7090790.1102,5587791.5223
b8033ce5-6b77-426e-975f-fb6148cbf79d,7856,3482,2,,HRM,-7085856.7336,5579990.2847
2d40847e-175d-45e5-b504-3ccffbd6bfd4,7857,482,2,,HRM,-7112822.1183,5572465.4429
8fa38aa7-703b-4ef7-81c7-0c9428ed6046,7858,3361,1,,HRM,-7086294.0073,5584322.2238
9aa7e008-6fbf-44c7-9638-17e300e4d578,7859,1472,2,,HRM,-7096154.3741,5549782.1225
fc653257-49f8-4088-bdae-80e57c5c9f2c,7860,10097,1,,HRM,-7043419.9065,5622711.2978
0b8cd625-5dd8-49e9-a81e-e7638059926a,7861,147,2,,HRM,-7119445.9031,5568172.9615
992dc6b0-944a-405a-aa86-35cfcf224de9,7862,6723,1,,HRM,-7077280.2537,5564256.6992
80443104-7a53-4ab3-9227-85794f3a24d6,7863,5395,1,,HRM,-7080570.8223,5568472.8449
eccb4b0f-09f8-4c5a-a057-1877d25ceef8,7864,8045,1,,HRM,-7072722.3726,5573603.8501
7a372600-ec4e-4f37-971d-c4be9eb702e6,7865,3186,1,,HRM,-7087009.4556,5579523.197
b1795a43-3ac9-4f58-a5fa-970a4199ee7e,7866,42925,1,,HRM,-7069670.9932,5569658.4535
c0560a43-ae27-4e25-8123-b0822203fdc8,7867,6555,1,,HRM,-7077643.5307,5570049.3166
493b0c34-3aa4-48c1-b932-ed39a65ead89,7868,282,2,,HRM,-7116100.5975,5570084.9279
f683ff34-3471-4c97-acce-93220a28fc82,7869,1000270,1,,HRM,-7097093.2322,5588706.2863
26b1f82e-42eb-4630-ae50-724808178a82,7870,6220,7,,HRM,-7078578.4463,5567396.6573
4bd33703-2697-4efb-87e0-205f0c5cfc7d,7871,2614,1,,HRM,-7088781.2682,5592846.6819
998c0d3c-6aeb-4232-8f96-8ad5a3ffe0e1,7873,4450,2,,HRM,-7082372.3996,5601099.6802
8400fe27-17c6-4383-8c6a-637c7cb9aa95,7874,77220,1,,HRM,-7026237.8697,5617821.2644
cfe7a88c-253c-4a19-a092-c976aee8b822,7875,1467,1,,HRM,-7095857.2101,5589363.9803
05b21236-6944-41d8-8796-6e28fc55c741,7876,1000983,1,,HRM,-7082389.9142,5566407.4829
c560d9fd-7287-4561-a0ac-b3281f7c2de9,7877,1626,2,,HRM,-7094621.1859,5588238.738
606e6e31-0ee8-42f8-89ee-95e8c670c986,7878,8322,1,,HRM,-7071309.9749,5563914.4128
662d9fa9-f19e-42bf-93ae-af22984353d9,7879,5843,2,,HRM,-7079608.887,5564160.5811
4cbdf765-292f-417b-a49f-7fa4ee0e1ade,7881,8890,2,,HRM,-7067487.1188,5569172.2871
89918a95-a594-4f70-9a18-12c1f58207ee,7882,66,1,,HRM,-7127265.2826,5564330.6116
c3fec106-3bc7-4888-96d4-e7e4bd9000f6,7883,6112,1,,HRM,-7078901.2778,5565159.7153
e152d992-6583-4648-96cc-e3dfcc9780a8,7885,4269,0,GSA,HRM,-7083052.6392,5585971.311
5c817ccb-eff6-429a-80ab-bf2ce7965585,7886,11179,0,OWN,HRM,-6930495.4319,5619129.224
6ffbc71e-64ec-44ba-b26b-fc0c5e303a01,7887,35236,1,,HRM,-7032923.6351,5587218.3807
d68d7359-d13f-463d-851b-5130bc504a3b,7888,1114,1,,HRM,-7100556.5783,5582006.3717
75561ac8-6c57-49bb-885f-1e2ec63519a6,7889,59233,5,,HRM,-7079693.7567,5587838.3488
3afd193f-8288-4e01-8609-36a9341d5bd9,7890,7753,1,,HRM,-7073962.5413,5541533.1762
3dcf8568-646d-45f3-8315-4009956a4659,7891,8572,1,,HRM,-7069643.2817,5572096.8695
bba1ce48-ea64-4baa-82b5-b56ab66101c1,7893,9730,1,,HRM,-7055550.2417,5581463.4168
1e0b9c63-ec59-418d-a355-a2ac55dcab29,7894,3062,1,,HRM,-7087359.6602,5586611.0847
65bb05d0-9b08-4f73-b296-e21e98ac90e6,7895,5377,1,,HRM,-7080594.3011,5568774.2405
3f278eb3-ca23-4298-b662-67d56308be45,7896,1151,1,,HRM,-7100141.8229,5582140.2932
7b05dba9-291c-459a-b77f-9800ef9c22af,7897,1001598,2,,HRM,-7083316.2865,5563939.8002
25692915-c0a9-4194-8317-e0147e8de73d,7898,6333,1,,HRM,-7078015.677,5595247.5474
38e551bf-1c32-43bd-a05a-625a1561d6e0,7899,8484,1,,HRM,-7070246.4958,5569344.5828
5f557e25-e32f-4300-8d95-67fe545f63e4,7900,4731,1,,HRM,-7082052.1993,5560382.6892
f34756eb-5e14-4970-b6c2-d2444135398f,7901,48038,1,,HRM,-7082714.5404,5567160.9739
2de2ee73-dcc9-4598-b319-5f919d0dd125,7903,4960,1,,HRM,-7081488.0279,5567153.3591
d837038c-e8b2-4667-86f0-3ecdecd9ee1c,7904,9665,1,,HRM,-7056745.9667,5570015.4939
d57c3825-3d4f-452c-b5ed-77dceb50055c,7905,85,1,,HRM,-7124201.0831,5567251.0498
34081350-8d8b-43ae-96ab-36ce72878c25,7906,7302,1,,HRM,-7075043.2103,5568674.2903
6758b13e-4f2b-4cca-8a60-25eda179be17,7907,1389,2,,HRM,-7097215.2655,5568531.2163
d2805574-5abf-4451-ae85-56ff1e36b28c,7908,446,2,,HRM,-7113693.5124,5572960.1356
3b5ace10-6301-475b-bc84-6adecb602c6b,7909,7101,1,,HRM,-7075895.3968,5569814.0025
b97a51f7-a8ba-4aef-bbf3-2e8b06d831e3,7910,6332,1,,HRM,-7078294.4983,5570500.4457
53ce2138-57bb-4482-b20f-d98c53b3581a,7911,731,2,,HRM,-7106742.7177,5544921.1361
e9df986a-acb4-4cae-8022-0a6fefe6a2fb,7912,6106,1,,HRM,-7078884.017,5567823.4894
849b6e32-dc39-48e8-93a3-edd51162d014,7913,1001740,2,,HRM,-7084132.4971,5579034.1551
d51b735d-e0d0-47a6-87f6-03a23753cc5f,7915,7310,1,,HRM,-7074992.8684,5569958.2746
1a2ca09c-31f2-4094-b73b-538eadbc49ee,7916,1001596,1,,HRM,-7121165.4791,5572378.5545
ddb07b4e-4a3b-41a3-9931-2fa0f9761ab4,7917,6094,2,,HRM,-7078872.2054,5571695.3216
7d4161fa-feca-4e53-9548-f2307f74b821,7919,8465,0,NAME,HRM,-7070560.6063,5558776.1718
f3269a64-faf6-40b3-833a-f1495524ef7c,7920,6162,1,,HRM,-7078738.5945,5567931.5083
cb978184-0c04-41a4-8772-2ca8c3a2e97f,7921,7231,1,,HRM,-7075480.0442,5558802.2908
57b6d39a-a9d5-407d-aa71-cb5e9817fd98,7922,8738,1,,HRM,-7068458.4441,5575157.9602
2df7876c-3fe0-4cf0-ac68-ff2b7aae8c8d,7923,10910,2,,HRM,-6979039.4003,5589867.5942
4cca3f9c-6452-44fb-b89a-c4174f112495,7924,999939,1,,HRM,-7076851.0051,5566433.1309
869dccee-1a31-49e1-a773-1ece8df94145,7925,1001717,1,,HRM,-7085106.4015,5583225.4903
20b34d5f-407a-446f-b742-d4526c63447b,7926,1479,1,,HRM,-7095804.4691,5581848.349
867a3a58-2c83-4d53-a58a-d20dc93626d9,7927,5810,6,,HRM,-7079682.5371,5565845.6293
7ef53af3-9e20-49a1-842c-34679fcb6ff0,7928,7741,1,,HRM,-7073691.318,5567395.6805
2adec677-f677-4626-9abd-e19403859a50,7929,711,1,,HRM,-7106826.0378,5582947.5145
2ba94a70-4e32-4279-b8fa-a64f861b88ab,7930,672,1,,HRM,-7107867.9081,5575530.6273
f672a181-a501-49e0-8315-8e5597a91044,7931,3870,1,,HRM,-7084521.1166,5569653.3596
6f9c2fa3-cf5d-4dab-a990-cb04a7d20c8c,7932,19,1,,HRM,-7130884.8706,5564087.8586
2f72f453-d115-4ebe-b70e-6e46d3c4acd3,7933,3242,2,,HRM,-7086754.8896,5583819.3112
8bf35dd5-fc4d-45d7-9631-e24f151026fa,7934,11209,1,,HRM,-6925497.5565,5616368.9337
db55041d-35a8-42bd-bb10-1b6d96a64d5c,7935,152,1,,HRM,-7119196.2822,5568120.2145
80f2f0de-edeb-4089-aa02-4b96fa72bc57,7936,377,2,,HRM,-7114888.6097,5571517.8776
9a2723a3-f02c-4ee6-a85f-c1d3e646e705,7937,11030,2,,HRM,-6959396.3964,5609699.5932
af6da693-9da5-4977-a288-6f69efa8a360,7938,1635,1,,HRM,-7094895.6844,5553673.6804
6d447f6f-6f22-47e7-aae9-3df5683a1322,7939,6212,2,,HRM,-7078593.4398,5567523.6945
082e3203-7705-4fd8-8aaa-1131be913941,7941,5536,2,,HRM,-7080099.8725,5587501.5629
2e1d6a78-fb55-4f2c-a936-748a3a42cbaf,7942,4567,1,,HRM,-7082386.3973,5566951.2995
e1567634-4855-40af-ad05-b06408cb011e,7943,45527,5,,HRM,-7087901.055,5564856.5902
425e264d-ce5c-4e73-a3fc-53f128d3ef6c,7944,4818,2,,HRM,-7081827.2717,5564857.8674
73a278e9-8a47-46c8-b100-254355fa9999,7945,76982,2,,HRM,-7103842.0462,5569514.4079
d49d67af-09c0-4621-b18f-dc1ef5ead6df,7946,6680,1,,HRM,-7077412.5841,5561297.0783
17dfd1b8-fb6f-437e-8cf6-3d0a947895a3,7947,4464,1,,HRM,-7082432.0536,5592497.1886
e32bd4d4-112a-41f9-bd2a-7ff555511c0d,7948,4084,2,,HRM,-7083977.6095,5555850.8333
11116c6b-f3d5-4f85-b57e-8e72f5ebf646,7949,65958,1,,HRM,-7077508.346,5570043.8799
d094ab76-f8c3-4279-aa34-8b1dbc86cfc9,7950,6702,1,,HRM,-7077345.7815,5563018.6902
7752e7c5-9c6d-4a85-a557-cd1b5d2e870c,7951,77401,1,,HRM,-7095082.0915,5586730.0015
fba79ee1-43de-45a5-aa42-74bf13cde3d0,7952,7750,1,,HRM,-7073629.3798,5570964.5226
0bbe538b-780a-40c0-addd-58271b863932,7953,6251,1,,HRM,-7078090.4417,5605082.6169
542872a2-fb7d-4b16-90e7-4e72ffdcdad9,7954,43873,1,,HRM,-7076321.3944,5565187.3671
3d44d6c8-d776-4a0a-8c1d-fa2abaece9e6,7955,10655,4,,HRM,-7012259.0518,5646890.1768
6d75dc30-a3e6-44d3-8362-1628a752ea09,7956,4524,1,,HRM,-7082561.8175,5564019.7871
76012226-1d9c-4304-ba7a-0c4dfd255e7b,7957,1005,1,,HRM,-7102573.5086,5542830.4578
ef1d7355-e93e-4a15-a124-6cdaf42c9e90,7958,4683,1,,HRM,-7082121.0102,5564803.12
93a3ba28-23cf-4352-b593-1ba3c0531594,7960,999997,1,,HRM,-7082000.0814,5560885.7428
2535f1c3-c4fd-45e1-a577-be1da9756a0e,7961,8135,2,,HRM,-7072461.9996,5570312.828
5e675b45-1889-4347-bb90-4330a352e4e1,7962,8291,2,,HRM,-7071417.7865,5571032.8744
79b44490-f447-4181-8508-efb2f6e1cfd1,7963,1846,1,,HRM,-7092458.7426,5591500.5824
1664f49d-ca2e-42b1-827a-7172b4f99e24,7964,4660,1,,HRM,-7081793.6198,5598965.2576
81b88384-4e4f-499f-b2cd-a191cdc155de,7965,893,2,,HRM,-7104204.9441,5573504.7337
7314f528-8a02-45f5-9e13-fc48ad8d7d9a,7966,45186,1,,HRM,-7085947.5741,5568655.4867
9057ab53-28d5-45ba-8b5b-9b802822c722,7967,6205,1,,HRM,-7078195.8218,5605858.4086
ae8260a3-5018-48df-84ce-25f5ff4cce77,7968,6420,1,,HRM,-7078062.8195,5570014.0386
b815d8d5-709b-4198-a829-1ed8704d16e4,7969,2356,1,,HRM,-7089619.1806,5584558.6661
f3ea317f-f509-46ff-966a-28581910e1db,7970,3634,7,,HRM,-7085265.7066,5580307.6506
5e809b7a-cb34-4003-a2a1-9269217e246e,7971,1000602,1,,HRM,-7080988.73,5574483.0977
